idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
1206,60.300000000000004,-4.512602051044413,5.000000000000012,-12.00000000000003,1.0428910380260614,0.0,0.0,0.03741832304893222,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1207,60.35,-4.460410722168172,5.000000000000012,-12.00000000000003,1.0447367905128857,0.0,0.0,0.03641161764571521,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1208,60.400000000000006,-4.408128371993125,5.000000000000012,-12.00000000000003,1.046532199790633,0.0,0.0,0.035415999537491416,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1209,60.45,-4.355757502189109,5.000000000000012,-12.00000000000003,1.0482783904666348,0.0,0.0,0.034455303904401546,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1210,60.5,-4.303300532946461,5.000000000000012,-12.00000000000003,1.049977730181073,0.0,0.0,0.033560815746103145,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1211,60.550000000000004,-4.250759729171001,5.000000000000012,-12.00000000000003,1.0516344720412452,0.0,0.0,0.032744594581934905,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1212,60.6,-4.198137085742337,5.000000000000012,-12.00000000000003,1.0532521896392666,0.0,0.0,0.031959415981930306,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1213,60.650000000000006,-4.145434510207075,5.000000000000012,-12.00000000000003,1.0548304136394382,0.0,0.0,0.0311248999739,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1214,60.7,-4.092654044378393,5.000000000000012,-12.00000000000003,1.0563646796366566,0.0,0.0,0.030163787570058886,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1215,60.75,-4.039798042243409,5.000000000000012,-12.00000000000003,1.057846792396444,0.0,0.0,0.02899596969494489,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1216,60.800000000000004,-3.9868693651387486,5.000000000000012,-12.00000000000003,1.059264276606151,0.0,0.0,0.02758949908887587,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1217,60.85,-3.933871614582794,5.000000000000012,-12.00000000000003,1.0606057423053317,0.0,0.0,0.026032489988558893,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1218,60.900000000000006,-3.8808087909082154,5.000000000000012,-12.00000000000003,1.061867525605007,0.0,0.0,0.024483468166769384,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1219,60.95,-3.827684862022293,5.000000000000012,-12.00000000000003,1.0630540891220086,0.0,0.0,0.023102319708412367,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1220,61.0,-3.7745033819960145,5.000000000000012,-12.00000000000003,1.0641777575758482,0.0,0.0,0.02204728682539958,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1221,61.050000000000004,-3.7212670862647084,5.000000000000012,-12.00000000000003,1.0652588178045486,0.0,0.0,0.02139120859601107,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1222,61.1,-3.6679775002155597,5.000000000000012,-12.00000000000003,1.0663168784354493,0.0,0.0,0.021026148539560197,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1223,61.150000000000006,-3.6146353984211634,5.000000000000012,-12.00000000000003,1.0673614326585046,0.0,0.0,0.0207448637230101,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1224,61.2,-3.5612413569497092,5.000000000000012,-12.00000000000003,1.0683913648077503,0.0,0.0,0.020334159703416788,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1225,61.25,-3.5077962619403884,5.000000000000012,-12.00000000000003,1.0693948486288463,0.0,0.0,0.01957889232708787,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1226,61.300000000000004,-3.4543018720868246,5.000000000000012,-12.00000000000003,1.070349254040459,0.0,0.0,0.01837237981359152,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1227,61.35,-3.4007613365363425,5.000000000000012,-12.00000000000003,1.0712320866102054,0.0,0.0,0.016828323778783627,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1228,61.400000000000006,-3.347178663425804,5.000000000000012,-12.00000000000003,1.0720320864183375,0.0,0.0,0.015171669016478262,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1229,61.45,-3.2935581278945087,5.000000000000012,-12.00000000000003,1.0727492535118532,0.0,0.0,0.01362761490444342,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1230,61.5,-3.2399037380746187,5.000000000000012,-12.00000000000003,1.0733948479087818,0.0,0.0,0.012421106569693308,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1231,61.550000000000004,-3.1862186431036306,5.000000000000012,-12.00000000000003,1.0739913641688226,0.0,0.0,0.011665845575503653,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1232,61.6,-3.1325046016577365,5.000000000000012,-12.00000000000003,1.0745614324663322,0.0,0.0,0.011255148419664351,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1233,61.650000000000006,-3.0787624998569973,5.000000000000012,-12.00000000000003,1.075116879010789,0.0,0.0,0.010973868137975629,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1234,61.7,-3.0249929137566576,5.000000000000012,-12.00000000000003,1.0756588192801297,0.0,0.0,0.010608807252676655,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1235,61.75,-2.9711966179289844,5.000000000000012,-12.00000000000003,1.0761777597360567,0.0,0.0,0.009952718689199003,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1236,61.800000000000004,-2.917375137783052,5.000000000000012,-12.00000000000003,1.0766540911490496,0.0,0.0,0.008897664457085952,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1237,61.85,-2.8635312088140794,5.000000000000012,-12.00000000000003,1.0770675261817653,0.0,0.0,0.007516490467951442,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1238,61.900000000000006,-2.8096683851648754,5.000000000000012,-12.00000000000003,1.0774057401958448,0.0,0.0,0.005967450507560201,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1239,61.95,-2.755790634794495,5.000000000000012,-12.00000000000003,1.0776642712325213,0.0,0.0,0.004410442798574721,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1240,62.0,-2.7019019580416233,5.000000000000012,-12.00000000000003,1.0778467844757023,0.0,0.0,0.0030040093485173003,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1241,62.050000000000004,-2.6480059563469247,5.000000000000012,-12.00000000000003,1.077964672167373,0.0,0.0,0.0018362704882424197,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1242,62.1,-2.594105490824886,5.000000000000012,-12.00000000000003,1.0780304115245265,0.0,0.0,0.0008752533449118971,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1243,62.150000000000006,-2.540202915194472,5.000000000000012,-12.00000000000003,1.0780521975018642,0.0,0.0,4.080535744854785e-05,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1244,62.2,-2.4863002710746995,5.000000000000012,-12.00000000000003,1.0780344920602714,0.0,0.0,-0.0007443779804550132,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1245,62.25,-2.432399465988445,5.000000000000012,-12.00000000000003,1.0779777597038187,0.0,0.0,-0.001560737436223647,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1246,62.300000000000004,-2.3785024951043177,5.000000000000012,-12.00000000000003,1.077878418316649,0.0,0.0,-0.002455520303135117,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1247,62.35,-2.32461162415678,5.000000000000012,-12.00000000000003,1.0777322076735052,0.0,0.0,-0.0034165714464684527,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1248,62.400000000000006,-2.270729274336967,5.000000000000012,-12.00000000000003,1.0775367611720021,0.0,0.0,-0.004412443498180707,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1249,62.45,-2.21685794803958,5.000000000000012,-12.00000000000003,1.0772909633236871,0.0,0.0,-0.005419131342954131,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1250,62.5,-2.1630001780045984,5.000000000000012,-12.00000000000003,1.0769948480377067,0.0,0.0,-0.006413087576540022,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1251,62.550000000000004,-2.109158463235809,5.000000000000012,-12.00000000000003,1.0766496545660331,0.0,0.0,-0.007380902562692526,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1252,62.6,-2.055335212547995,5.000000000000012,-12.00000000000003,1.0762567577814375,0.0,0.0,-0.008328967559045886,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1253,62.650000000000006,-2.0015327874576654,5.000000000000012,-12.00000000000003,1.0758167578101285,0.0,0.0,-0.009271031363522475,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1254,62.7,-1.9477535367669823,5.000000000000012,-12.00000000000003,1.0753296546450852,0.0,0.0,-0.010219096647667847,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1255,62.75,-1.8939998219931569,5.000000000000012,-12.00000000000003,1.0747948481453617,0.0,0.0,-0.011186912258964732,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1256,62.800000000000004,-1.840274051952446,5.000000000000012,-12.00000000000003,1.0742109634191888,0.0,0.0,-0.012180869446298814,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1257,62.85,-1.786578725651238,5.000000000000012,-12.00000000000003,1.0735767612007319,0.0,0.0,-0.013187558316962722,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1258,62.900000000000006,-1.732916375832373,5.000000000000012,-12.00000000000003,1.0728922075874925,0.0,0.0,-0.014183431046776995,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1259,62.95,-1.6792895048924887,5.000000000000012,-12.00000000000003,1.0721584180960542,0.0,0.0,-0.015144482066364873,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1260,63.0,-1.6257005340227675,5.000000000000012,-12.00000000000003,1.071377759380856,0.0,0.0,-0.01603926338857864,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1261,63.050000000000004,-1.5721517289544031,5.000000000000012,-12.00000000000003,1.0705544917571963,0.0,0.0,-0.016855619652278442,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1262,63.1,-1.5186450848470479,5.000000000000012,-12.00000000000003,1.0696921974156282,0.0,0.0,-0.017640799172879973,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1263,63.150000000000006,-1.4651825092128403,5.000000000000012,-12.00000000000003,1.0687904118399083,0.0,0.0,-0.01847524444844595,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1264,63.2,-1.411766043663057,5.000000000000012,-12.00000000000003,1.0678446729707836,0.0,0.0,-0.01943626180014313,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1265,63.25,-1.358398041915762,5.000000000000012,-12.00000000000003,1.066846785659894,0.0,0.0,-0.020604006215818593,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1266,63.300000000000004,-1.3050813650970676,5.000000000000012,-12.00000000000003,1.0657842723492017,0.0,0.0,-0.022010451478560178,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1267,63.35,-1.2518196146808418,5.000000000000012,-12.00000000000003,1.064645740512038,0.0,0.0,-0.023567473429331187,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1268,63.400000000000006,-1.1986167910458638,5.000000000000012,-12.00000000000003,1.0634275250062686,0.0,0.0,-0.02511652355934313,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1269,63.45,-1.145476862180215,5.000000000000012,-12.00000000000003,1.0621340881561037,0.0,0.0,-0.026497696840444007,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1270,63.5,-1.0924033822302535,5.000000000000012,-12.00000000000003,1.0607777553222242,0.0,0.0,-0.027552730397339964,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1271,63.550000000000004,-1.0393990866479925,5.000000000000012,-12.00000000000003,1.0593788151163697,0.0,0.0,-0.02820877489975171,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1272,63.6,-0.9864655007186165,5.000000000000012,-12.00000000000003,1.057956877832249,0.0,0.0,-0.028573782633911637,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1273,63.650000000000006,-0.9336033988647676,5.000000000000012,-12.00000000000003,1.0565214368529785,0.0,0.0,-0.02885502494957004,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1274,63.7,-0.8808133570333186,5.000000000000012,-12.00000000000003,1.055071375337292,0.0,0.0,-0.02926572473082034,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1275,63.75,-0.8280962613310384,5.000000000000012,-12.00000000000003,1.0535948643798965,0.0,0.0,-0.030021062871854465,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1276,63.800000000000004,-0.775453870595329,5.000000000000012,-12.00000000000003,1.0520692690501066,0.0,0.0,-0.031227735636119025,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1277,63.85,-0.7228893344260278,5.000000000000012,-12.00000000000003,1.0504720908162846,0.0,0.0,-0.03277198810927029,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1278,63.900000000000006,-0.6704066615137005,5.000000000000012,-12.00000000000003,1.0487920702391795,0.0,0.0,-0.034428784566642445,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1279,63.95,-0.6180101274021098,5.000000000000012,-12.00000000000003,1.0470292123596203,0.0,0.0,-0.035972830809538614,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1280,64.0,-0.5657037402777385,5.000000000000012,-12.00000000000003,1.0451947871582257,0.0,0.0,-0.0371790554126461,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1281,64.05,-0.5134906486862872,5.000000000000012,-12.00000000000003,1.0433113068183557,0.0,0.0,-0.03793370913030003,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1282,64.10000000000001,-0.4613726095959029,5.000000000000012,-12.00000000000003,1.0414014162451957,0.0,0.0,-0.03834367285365792,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1283,64.15,-0.4093505070617677,5.000000000000012,-12.00000000000003,1.03947693953299,0.0,0.0,-0.03862442885657069,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1284,64.2,-0.3574249156426039,5.000000000000012,-12.00000000000003,1.0375389733595386,0.0,0.0,-0.038989525457278074,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1285,64.25,-0.3055966097258138,5.000000000000012,-12.00000000000003,1.0355779869872621,0.0,0.0,-0.03964667818323164,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1286,64.3,-0.2538671169438777,5.000000000000012,-12.00000000000003,1.0335743055412154,0.0,0.0,-0.04070400127065055,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1287,64.35000000000001,-0.20223917917169226,5.000000000000012,-12.00000000000003,1.031507586860197,0.0,0.0,-0.042087912549628737,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1288,64.4,-0.15071635825785798,5.000000000000012,-12.00000000000003,1.0293655142862526,0.0,0.0,-0.04363890793044334,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1289,64.45,-0.099302627743067,5.000000000000012,-12.00000000000003,1.0271436960671527,0.0,0.0,-0.04519578064772434,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1290,64.5,-0.04800198865114269,5.000000000000012,-12.00000000000003,1.0248459362214801,0.0,0.0,-0.04659824118068423,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1291,64.55,0.003181965879081014,5.000000000000012,-12.00000000000003,1.0224838719490843,0.0,0.0,-0.04775751189621369,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1292,64.60000000000001,0.054246398543765756,5.000000000000012,-12.00000000000003,1.0200701850318588,0.0,0.0,-0.04870831330967995,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1293,64.65,0.10518898438226688,5.000000000000012,-12.00000000000003,1.0176130406181163,0.0,0.0,-0.049535463894867515,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1294,64.7,0.1560077026055774,5.000000000000012,-12.00000000000003,1.015116638642372,0.0,0.0,-0.050321151485586135,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1295,64.75,0.20670064824650408,5.000000000000012,-12.00000000000003,1.0125809254695577,0.0,0.0,-0.05115233844837919,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1296,64.8,0.25726579515253317,5.000000000000012,-12.00000000000003,1.010001404797534,0.0,0.0,-0.0520787250392063,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1297,64.85000000000001,0.3077007887262575,5.000000000000012,-12.00000000000003,1.007373052965637,0.0,0.0,-0.05307790180876237,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1298,64.9,0.3580031004490969,5.000000000000012,-12.00000000000003,1.0046936146166578,0.0,0.0,-0.05410100804951634,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1299,64.95,0.4081701501879233,5.000000000000012,-12.00000000000003,1.0019629521606854,0.0,0.0,-0.05510581387616509,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1300,65.0,0.45819939566516543,5.000000000000012,-12.00000000000003,0.9991830332290413,0.0,0.0,-0.05604443300016859,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1301,65.05,0.5080884535108274,5.000000000000012,-12.00000000000003,0.9963585088606686,0.0,0.0,-0.056894301235549394,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1302,65.10000000000001,0.5578352465512323,5.000000000000012,-12.00000000000003,0.9934936031054864,0.0,0.0,-0.05770007945331557,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1303,65.15,0.6074378138213761,5.000000000000012,-12.00000000000003,0.990588500915337,0.0,0.0,-0.058540503904791485,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1304,65.2,0.656894096642766,5.000000000000012,-12.00000000000003,0.9876395527150073,0.0,0.0,-0.05948216643635318,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1305,65.25,0.7062017690928768,5.000000000000012,-12.00000000000003,0.9846402842717017,0.0,0.0,-0.060565873609186305,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1306,65.3,0.7553581250699362,5.000000000000012,-12.00000000000003,0.9815829653540886,0.0,0.0,-0.06181166908808544,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1307,65.35000000000001,0.8043600656282857,5.000000000000012,-12.00000000000003,0.9784591173628931,0.0,0.0,-0.06323823725246092,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1308,65.4,0.8532040368062255,5.000000000000012,-12.00000000000003,0.9752591416288425,0.0,0.0,-0.06485884113092144,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1309,65.45,0.9018859797911699,5.000000000000012,-12.00000000000003,0.971973233249801,0.0,0.0,-0.06666640615935471,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1310,65.5,0.9504013601312056,5.000000000000012,-12.00000000000003,0.9685925010129071,0.0,0.0,-0.06864797000123435,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1311,65.55,0.9987452298924606,5.000000000000012,-12.00000000000003,0.9651084362496776,0.0,0.0,-0.07078042101543724,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1312,65.60000000000001,1.0469122037561733,5.000000000000012,-12.00000000000003,0.9615144589113633,0.0,0.0,-0.07298706477503192,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1313,65.65,1.094896675783597,5.000000000000012,-12.00000000000003,0.9578097297721744,0.0,0.0,-0.0751415208467332,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1314,65.7,1.1426931767333908,5.000000000000012,-12.00000000000003,0.95400030682669,0.0,0.0,-0.07711374738788024,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1315,65.75,1.190296706466266,5.000000000000012,-12.00000000000003,0.9500983550333864,0.0,0.0,-0.0787982370640039,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1316,65.8,1.2377030122367294,5.000000000000012,-12.00000000000003,0.9461204831202896,0.0,0.0,-0.08014562121094748,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1317,65.85000000000001,1.284908754778295,5.000000000000012,-12.00000000000003,0.9420837929122916,0.0,0.0,-0.08117975073174133,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1318,65.9,1.3319113915279586,5.000000000000012,-12.00000000000003,0.9380025080471155,0.0,0.0,-0.08197050671534534,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1319,65.95,1.3787090055830065,5.000000000000012,-12.00000000000003,0.9338867422407571,0.0,0.0,-0.0826177185085264,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1320,66.0,1.4253000657520343,5.000000000000012,-12.00000000000003,0.9297407361962629,0.0,0.0,-0.08324719363299593,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1321,66.05,1.4716830792026327,5.000000000000012,-12.00000000000003,0.9255620228774575,0.0,0.0,-0.08393518272047373,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1322,66.10000000000001,1.51785626803978,5.000000000000012,-12.00000000000003,0.9213472179242155,0.0,0.0,-0.08465290665524705,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1323,66.15,1.5638178009950543,5.000000000000012,-12.00000000000003,0.9170967322119328,0.0,0.0,-0.08534083457405472,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1324,66.2,1.6095659412609733,5.000000000000012,-12.00000000000003,0.91281313446681,0.0,0.0,-0.0859601804429122,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1325,66.25,1.6550991144417353,5.000000000000012,-12.00000000000003,0.9085007141676416,0.0,0.0,-0.08646510961818343,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1326,66.3,1.7004160126777375,5.000000000000012,-12.00000000000003,0.9041666235049917,0.0,0.0,-0.08683998823513228,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1327,66.35000000000001,1.7455157767922345,5.000000000000012,-12.00000000000003,0.8998167153441283,0.0,0.0,-0.08716769024483817,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1328,66.4,1.7903976842121503,5.000000000000012,-12.00000000000003,0.8954498544805078,0.0,0.0,-0.08758792654810499,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1329,66.45,1.8350607622402852,5.000000000000012,-12.00000000000003,0.8910579226893178,0.0,0.0,-0.08823433361246913,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1330,66.5,1.879503476481082,5.000000000000012,-12.00000000000003,0.8866264211192609,0.0,0.0,-0.08924033992421254,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1331,66.55,1.9237234043522113,5.000000000000012,-12.00000000000003,0.8821338886968966,0.0,0.0,-0.09065917669508483,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1332,66.60000000000001,1.9677168653507717,5.000000000000012,-12.00000000000003,0.8775605034497524,0.0,0.0,-0.09235278924040191,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1333,66.65,2.0114794546971866,5.000000000000012,-12.00000000000003,0.8728986097728564,0.0,0.0,-0.09406932403324131,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1334,66.7,2.0550067263280574,5.000000000000012,-12.00000000000003,0.8681535710464283,0.0,0.0,-0.09555022403491265,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1335,66.75,2.0982948118018294,5.000000000000012,-12.00000000000003,0.8633435873693651,0.0,0.0,-0.09653754001113235,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1336,66.8,2.141341085064994,5.000000000000012,-12.00000000000003,0.8584998170453151,0.0,0.0,-0.09690950545229171,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1337,66.85000000000001,2.184144793506361,5.000000000000012,-12.00000000000003,0.853652636824136,0.0,0.0,-0.09682833227890875,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1338,66.9,2.2267063487474075,5.000000000000012,-12.00000000000003,0.8488169838174242,0.0,0.0,-0.09660843699070831,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1339,66.95,2.2690264918881033,5.000000000000012,-12.00000000000003,0.8439917931250651,0.0,0.0,-0.09657083085414797,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1340,67.0,2.311105528059914,5.000000000000012,-12.00000000000003,0.8391599007320094,0.0,0.0,-0.09703747206102342,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1341,67.05,2.3529424819613043,5.000000000000012,-12.00000000000003,0.8342880459189628,0.0,0.0,-0.0981693749237067,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1342,67.10000000000001,2.3945343326518103,5.000000000000012,-12.00000000000003,0.8293429632396387,0.0,0.0,-0.09980576975410216,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1343,67.15,2.435876778285268,5.000000000000012,-12.00000000000003,0.8243074689435526,0.0,0.0,-0.10162503989010752,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1344,67.2,2.4769650795461655,5.000000000000012,-12.00000000000003,0.819180459250628,0.0,0.0,-0.10330659240898044,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1345,67.25,2.517794824210331,5.000000000000012,-12.00000000000003,0.8139768097026545,0.0,0.0,-0.10453662769109862,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1346,67.3,2.558362760516431,5.000000000000012,-12.00000000000003,0.8087267964815181,0.0,0.0,-0.10515313471470833,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1347,67.35000000000001,2.5986675038584828,5.000000000000012,-12.00000000000003,0.8034614962311837,0.0,0.0,-0.10527670059103933,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1348,67.4,2.6387089101395493,5.000000000000012,-12.00000000000003,0.7981991264224142,0.0,0.0,-0.10516329155842996,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1349,67.45,2.678487416500724,5.000000000000012,-12.00000000000003,0.7929451670753407,0.0,0.0,-0.10506937293652818,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1350,67.5,2.7180034268470834,5.000000000000012,-12.00000000000003,0.7876921891287614,0.0,0.0,-0.1052439892049506,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1351,67.55,2.7572566354136003,5.000000000000012,-12.00000000000003,0.7824207681548456,0.0,0.0,-0.10582414682516195,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1352,67.60000000000001,2.796245503662568,5.000000000000012,-12.00000000000003,0.7771097744462452,0.0,0.0,-0.10676108755358626,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1353,67.65,2.834967612858225,5.000000000000012,-12.00000000000003,0.771744659399487,0.0,0.0,-0.10792897336115992,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1354,67.7,2.8734199696025167,5.000000000000012,-12.00000000000003,0.7663168771101292,0.0,0.0,-0.10920211631093579,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1355,67.75,2.9115993005692378,5.000000000000012,-12.00000000000003,0.7608244477683934,0.0,0.0,-0.11045142481527215,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1356,67.8,2.949502414379356,5.000000000000012,-12.00000000000003,0.755271734628602,0.0,0.0,-0.11159801691422722,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1357,67.85000000000001,2.987126474032098,5.000000000000012,-12.00000000000003,0.7496646460769707,0.0,0.0,-0.11264081399495751,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1358,67.9,3.024468878987053,5.000000000000012,-12.00000000000003,0.7440076532291062,0.0,0.0,-0.11359727187127966,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1359,67.95,3.0615272393550086,5.000000000000012,-12.00000000000003,0.7383049188898427,0.0,0.0,-0.11447647417357487,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1360,68.0,3.0982993708760374,5.000000000000012,-12.00000000000003,0.7325600058117487,0.0,0.0,-0.11529828356366956,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1361,68.05,3.1347832399361835,5.000000000000012,-12.00000000000003,0.7267750905334758,0.0,0.0,-0.11607655941272554,0.0,0.0,0.0,70.0,255.0,255.0,255.0
