idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
569,28.450000000000003,5.000283105478523,0.0,-12.00000000000003,-0.004278337342542571,0.0,0.0,-0.08871201618392277,0.0,0.0,0.0,70.0,255.0,255.0,255.0
570,28.5,4.999957346502752,0.0,-12.00000000000003,-0.009429090986312616,0.0,0.0,-0.11520094271304515,0.0,0.0,0.0,70.0,255.0,255.0,255.0
571,28.55,4.999340196379892,0.0,-12.00000000000003,-0.015798431613847086,0.0,0.0,-0.13698934838490828,0.0,0.0,0.0,70.0,255.0,255.0,255.0
572,28.6,4.998377503341367,0.0,-12.00000000000003,-0.023128025824803444,0.0,0.0,-0.15367997446222859,0.0,0.0,0.0,70.0,255.0,255.0,255.0
573,28.650000000000002,4.997027393797412,0.0,-12.00000000000003,-0.031166429060069945,0.0,0.0,-0.16531233764096598,0.0,0.0,0.0,70.0,255.0,255.0,255.0
574,28.700000000000003,4.99526086043536,0.0,-12.00000000000003,-0.03965925958890004,0.0,0.0,-0.17211265854006896,0.0,0.0,0.0,70.0,255.0,255.0,255.0
575,28.75,4.993061467838522,0.0,-12.00000000000003,-0.04837769491407684,0.0,0.0,-0.17477429004317813,0.0,0.0,0.0,70.0,255.0,255.0,255.0
576,28.8,4.990423090943953,0.0,-12.00000000000003,-0.057136688593217855,0.0,0.0,-0.17397579980036326,0.0,0.0,0.0,70.0,255.0,255.0,255.0
577,28.85,4.9873477989792,0.0,-12.00000000000003,-0.06577527489411317,0.0,0.0,-0.17028479691392207,0.0,0.0,0.0,70.0,255.0,255.0,255.0
578,28.900000000000002,4.983845563454541,0.0,-12.00000000000003,-0.07416516828461006,0.0,0.0,-0.1647477598118563,0.0,0.0,0.0,70.0,255.0,255.0,255.0
579,28.950000000000003,4.979931282150739,0.0,-12.00000000000003,-0.0822500508752988,0.0,0.0,-0.1590010792589247,0.0,0.0,0.0,70.0,255.0,255.0,255.0
580,29.0,4.9756205583670114,0.0,-12.00000000000003,-0.09006527621050253,0.0,0.0,-0.15487224676453692,0.0,0.0,0.0,70.0,255.0,255.0,255.0
581,29.05,4.970924754529689,0.0,-12.00000000000003,-0.09773727555175249,0.0,0.0,-0.15337169483835567,0.0,0.0,0.0,70.0,255.0,255.0,255.0
582,29.1,4.965846830811836,0.0,-12.00000000000003,-0.1054024456943381,0.0,0.0,-0.15400470734601157,0.0,0.0,0.0,70.0,255.0,255.0,255.0
583,29.150000000000002,4.960384509960255,0.0,-12.00000000000003,-0.11313774628635365,0.0,0.0,-0.15566380259857127,0.0,0.0,0.0,70.0,255.0,255.0,255.0
584,29.200000000000003,4.954533056183201,0.0,-12.00000000000003,-0.12096882595419522,0.0,0.0,-0.15732600810673958,0.0,0.0,0.0,70.0,255.0,255.0,255.0
585,29.25,4.948287627364835,0.0,-12.00000000000003,-0.1288703470970276,0.0,0.0,-0.15796982313212027,0.0,0.0,0.0,70.0,255.0,255.0,255.0
586,29.3,4.941646021473498,0.0,-12.00000000000003,-0.13676580826740725,0.0,0.0,-0.1570409173502263,0.0,0.0,0.0,70.0,255.0,255.0,255.0
587,29.35,4.934611046538095,0.0,-12.00000000000003,-0.14457443883205023,0.0,0.0,-0.1548726907179443,0.0,0.0,0.0,70.0,255.0,255.0,255.0
588,29.400000000000002,4.927188577590293,0.0,-12.00000000000003,-0.15225307733920168,0.0,0.0,-0.15217819529480536,0.0,0.0,0.0,70.0,255.0,255.0,255.0
589,29.450000000000003,4.919385738804174,0.0,-12.00000000000003,-0.15979225836153077,0.0,0.0,-0.14962272048171243,0.0,0.0,0.0,70.0,255.0,255.0,255.0
590,29.5,4.91120935175414,0.0,-12.00000000000003,-0.16721534938737292,0.0,0.0,-0.1478522835506091,0.0,0.0,0.0,70.0,255.0,255.0,255.0
591,29.55,4.902664203865437,0.0,-12.00000000000003,-0.17457748671659168,0.0,0.0,-0.14721092946725634,0.0,0.0,0.0,70.0,255.0,255.0,255.0
592,29.6,4.893751603082481,0.0,-12.00000000000003,-0.18193644233409856,0.0,0.0,-0.14749100996933606,0.0,0.0,0.0,70.0,255.0,255.0,255.0
593,29.650000000000002,4.884470559632027,0.0,-12.00000000000003,-0.18932658771352529,0.0,0.0,-0.14823693603593924,0.0,0.0,0.0,70.0,255.0,255.0,255.0
594,29.700000000000003,4.874818944311128,0.0,-12.00000000000003,-0.19676013593769248,0.0,0.0,-0.1490032498258742,0.0,0.0,0.0,70.0,255.0,255.0,255.0
595,29.75,4.864794546038258,0.0,-12.00000000000003,-0.2042269126961127,0.0,0.0,-0.14935707996137637,0.0,0.0,0.0,70.0,255.0,255.0,255.0
596,29.8,4.854396253041517,0.0,-12.00000000000003,-0.21169584393383012,0.0,0.0,-0.1490565302827207,0.0,0.0,0.0,70.0,255.0,255.0,255.0
597,29.85,4.843624961644875,0.0,-12.00000000000003,-0.21913256572438478,0.0,0.0,-0.14817324609452953,0.0,0.0,0.0,70.0,255.0,255.0,255.0
598,29.900000000000002,4.8324829964690785,0.0,-12.00000000000003,-0.22651316854328307,0.0,0.0,-0.14690240554893208,0.0,0.0,0.0,70.0,255.0,255.0,255.0
599,29.950000000000003,4.820973644790547,0.0,-12.00000000000003,-0.23382280627927798,0.0,0.0,-0.14543187928319767,0.0,0.0,0.0,70.0,255.0,255.0,255.0
600,30.0,4.809100715841151,0.0,-12.00000000000003,-0.24105635647160284,0.0,0.0,-0.1439473686323467,0.0,0.0,0.0,70.0,255.0,255.0,255.0
601,30.05,4.796868009143386,0.0,-12.00000000000003,-0.24821754314251265,0.0,0.0,-0.14256798436624862,0.0,0.0,0.0,70.0,255.0,255.0,255.0
602,30.1,4.7842789615268995,0.0,-12.00000000000003,-0.2553131549082277,0.0,0.0,-0.14133320844917918,0.0,0.0,0.0,70.0,255.0,255.0,255.0
603,30.150000000000002,4.771336693652564,0.0,-12.00000000000003,-0.26235086398743057,0.0,0.0,-0.1402787564534158,0.0,0.0,0.0,70.0,255.0,255.0,255.0
604,30.200000000000003,4.758043875128156,0.0,-12.00000000000003,-0.2693410305535693,0.0,0.0,-0.13945440786740093,0.0,0.0,0.0,70.0,255.0,255.0,255.0
605,30.25,4.744402590597207,0.0,-12.00000000000003,-0.27629630477417066,0.0,0.0,-0.1389054734812767,0.0,0.0,0.0,70.0,255.0,255.0,255.0
606,30.3,4.730414244650739,0.0,-12.00000000000003,-0.28323157790169695,0.0,0.0,-0.13863927117974129,0.0,0.0,0.0,70.0,255.0,255.0,255.0
607,30.35,4.716079432807037,0.0,-12.00000000000003,-0.2901602318921448,0.0,0.0,-0.13857037698539187,0.0,0.0,0.0,70.0,255.0,255.0,255.0
608,30.400000000000002,4.701398221461525,0.0,-12.00000000000003,-0.29708861560023614,0.0,0.0,-0.13854443343879197,0.0,0.0,0.0,70.0,255.0,255.0,255.0
609,30.450000000000003,4.686370571247013,0.0,-12.00000000000003,-0.304014675236024,0.0,0.0,-0.13839151488825863,0.0,0.0,0.0,70.0,255.0,255.0,255.0
610,30.5,4.6709967539379225,0.0,-12.00000000000003,-0.310927767089062,0.0,0.0,-0.13794271879490339,0.0,0.0,0.0,70.0,255.0,255.0,255.0
611,30.55,4.655277794538107,0.0,-12.00000000000003,-0.31780894711551433,0.0,0.0,-0.13711493091532745,0.0,0.0,0.0,70.0,255.0,255.0,255.0
612,30.6,4.639215859226371,0.0,-12.00000000000003,-0.32463926018059475,0.0,0.0,-0.1359906915340936,0.0,0.0,0.0,70.0,255.0,255.0,255.0
613,30.650000000000002,4.622813868520048,0.0,-12.00000000000003,-0.3314080162689237,0.0,0.0,-0.13473810186495072,0.0,0.0,0.0,70.0,255.0,255.0,255.0
614,30.700000000000003,4.606075057599479,0.0,-12.00000000000003,-0.3381130703670898,0.0,0.0,-0.1335328192936025,0.0,0.0,0.0,70.0,255.0,255.0,255.0
615,30.75,4.589002561483339,0.0,-12.00000000000003,-0.34476129819828394,0.0,0.0,-0.13255964201581705,0.0,0.0,0.0,70.0,255.0,255.0,255.0
616,30.8,4.57159892777965,0.0,-12.00000000000003,-0.3513690345686715,0.0,0.0,-0.1319137790519065,0.0,0.0,0.0,70.0,255.0,255.0,255.0
617,30.85,4.553865658026472,0.0,-12.00000000000003,-0.3579526761034746,0.0,0.0,-0.13150322051398433,0.0,0.0,0.0,70.0,255.0,255.0,255.0
618,30.900000000000002,4.535803660169303,0.0,-12.00000000000003,-0.36451935662006996,0.0,0.0,-0.1311476346248952,0.0,0.0,0.0,70.0,255.0,255.0,255.0
619,30.950000000000003,4.517413722364465,0.0,-12.00000000000003,-0.3710674395659641,0.0,0.0,-0.13067012169107883,0.0,0.0,0.0,70.0,255.0,255.0,255.0
620,31.0,4.498696916212706,0.0,-12.00000000000003,-0.37758636878917784,0.0,0.0,-0.12987875976246954,0.0,0.0,0.0,70.0,255.0,255.0,255.0
621,31.05,4.479655085485547,0.0,-12.00000000000003,-0.38405531554221106,0.0,0.0,-0.12868337944986763,0.0,0.0,0.0,70.0,255.0,255.0,255.0
622,31.1,4.460291384658485,0.0,-12.00000000000003,-0.3904547067341646,0.0,0.0,-0.12723913037264722,0.0,0.0,0.0,70.0,255.0,255.0,255.0
623,31.150000000000002,4.44060961481213,0.0,-12.00000000000003,-0.3967792285794758,0.0,0.0,-0.12582865567303259,0.0,0.0,0.0,70.0,255.0,255.0,255.0
624,31.200000000000003,4.420613461800538,0.0,-12.00000000000003,-0.40303757230146786,0.0,0.0,-0.12472655408206634,0.0,0.0,0.0,70.0,255.0,255.0,255.0
625,31.25,4.400305857581984,0.0,-12.00000000000003,-0.4092518839876824,0.0,0.0,-0.1242132443423749,0.0,0.0,0.0,70.0,255.0,255.0,255.0
626,31.3,4.3796882734017695,0.0,-12.00000000000003,-0.41545889673570535,0.0,0.0,-0.12441358892942844,0.0,0.0,0.0,70.0,255.0,255.0,255.0
627,31.35,4.358759967908413,0.0,-12.00000000000003,-0.42169324288062526,0.0,0.0,-0.12509401090872174,0.0,0.0,0.0,70.0,255.0,255.0,255.0
628,31.400000000000002,4.337518949113707,0.0,-12.00000000000003,-0.4279682978265775,0.0,0.0,-0.12582231144788736,0.0,0.0,0.0,70.0,255.0,255.0,255.0
629,31.450000000000003,4.315963138125755,0.0,-12.00000000000003,-0.434275474025414,0.0,0.0,-0.12616482748217805,0.0,0.0,0.0,70.0,255.0,255.0,255.0
630,31.5,4.2940914017111655,0.0,-12.00000000000003,-0.44058478057479533,0.0,0.0,-0.1256923188114989,0.0,0.0,0.0,70.0,255.0,255.0,255.0
631,31.55,4.271904660068276,0.0,-12.00000000000003,-0.4468447059065639,0.0,0.0,-0.12420137905184703,0.0,0.0,0.0,70.0,255.0,255.0,255.0
632,31.6,4.249406931120509,0.0,-12.00000000000003,-0.45300491847998003,0.0,0.0,-0.12195648100394862,0.0,0.0,0.0,70.0,255.0,255.0,255.0
633,31.650000000000002,4.226604168220278,0.0,-12.00000000000003,-0.45904035400695875,0.0,0.0,-0.11947212184475475,0.0,0.0,0.0,70.0,255.0,255.0,255.0
634,31.700000000000003,4.203502895719813,0.0,-12.00000000000003,-0.4649521306644555,0.0,0.0,-0.1172729704886244,0.0,0.0,0.0,70.0,255.0,255.0,255.0
635,31.75,4.180108955153832,0.0,-12.00000000000003,-0.4707676510558212,0.0,0.0,-0.11588144311582838,0.0,0.0,0.0,70.0,255.0,255.0,255.0
636,31.8,4.156426130614231,0.0,-12.00000000000003,-0.47654027497603835,0.0,0.0,-0.11556075500314122,0.0,0.0,0.0,70.0,255.0,255.0,255.0
637,31.85,4.132454927656228,0.0,-12.00000000000003,-0.4823237265561353,0.0,0.0,-0.11606654526197246,0.0,0.0,0.0,70.0,255.0,255.0,255.0
638,31.900000000000002,4.108193757958618,0.0,-12.00000000000003,-0.4881469295022356,0.0,0.0,-0.11690272098645593,0.0,0.0,0.0,70.0,255.0,255.0,255.0
639,31.950000000000003,4.083640234706005,0.0,-12.00000000000003,-0.4940139986547809,0.0,0.0,-0.11757014371056584,0.0,0.0,0.0,70.0,255.0,255.0,255.0
640,32.0,4.0587923580931395,0.0,-12.00000000000003,-0.4999039438732922,0.0,0.0,-0.1175699739929037,0.0,0.0,0.0,70.0,255.0,255.0,255.0
641,32.050000000000004,4.033649840318676,0.0,-12.00000000000003,-0.5057709960540713,0.0,0.0,-0.11664296690234721,0.0,0.0,0.0,70.0,255.0,255.0,255.0
642,32.1,4.008215258487732,0.0,-12.00000000000003,-0.5115682405635269,0.0,0.0,-0.11498908620022341,0.0,0.0,0.0,70.0,255.0,255.0,255.0
643,32.15,3.982493016262323,0.0,-12.00000000000003,-0.5172699046740936,0.0,0.0,-0.11302440679772374,0.0,0.0,0.0,70.0,255.0,255.0,255.0
644,32.2,3.956488268020323,0.0,-12.00000000000003,-0.5228706812432993,0.0,0.0,-0.1111601143426455,0.0,0.0,0.0,70.0,255.0,255.0,255.0
645,32.25,3.930205948137993,0.0,-12.00000000000003,-0.5283859161083582,0.0,0.0,-0.10980658631960516,0.0,0.0,0.0,70.0,255.0,255.0,255.0
646,32.300000000000004,3.9036496764094872,0.0,-12.00000000000003,-0.5338513398752598,0.0,0.0,-0.10918001142012912,0.0,0.0,0.0,70.0,255.0,255.0,255.0
647,32.35,3.876820814150467,0.0,-12.00000000000003,-0.5393039172503711,0.0,0.0,-0.10912806564808974,0.0,0.0,0.0,70.0,255.0,255.0,255.0
648,32.4,3.84971928468445,0.0,-12.00000000000003,-0.5447641464400688,0.0,0.0,-0.1093295352727619,0.0,0.0,0.0,70.0,255.0,255.0,255.0
649,32.45,3.82234439950646,0.0,-12.00000000000003,-0.5502368707776473,0.0,0.0,-0.10946902595838637,0.0,0.0,0.0,70.0,255.0,255.0,255.0
650,32.5,3.7946955976066854,0.0,-12.00000000000003,-0.5557110490359074,0.0,0.0,-0.10922773667219055,0.0,0.0,0.0,70.0,255.0,255.0,255.0
651,32.550000000000004,3.7667732946028694,0.0,-12.00000000000003,-0.5611596444448663,0.0,0.0,-0.10843764009864643,0.0,0.0,0.0,70.0,255.0,255.0,255.0
652,32.6,3.7385796331621988,0.0,-12.00000000000003,-0.566554813045772,0.0,0.0,-0.10722499153414944,0.0,0.0,0.0,70.0,255.0,255.0,255.0
653,32.65,3.710117813298292,0.0,-12.00000000000003,-0.5718821435982813,0.0,0.0,-0.10585027262339786,0.0,0.0,0.0,70.0,255.0,255.0,255.0
654,32.7,3.6813914188023706,0.0,-12.00000000000003,-0.5771398403081118,0.0,0.0,-0.10456415478388159,0.0,0.0,0.0,70.0,255.0,255.0,255.0
655,32.75,3.652403829267481,0.0,-12.00000000000003,-0.5823385590766694,0.0,0.0,-0.10361440172359515,0.0,0.0,0.0,70.0,255.0,255.0,255.0
656,32.800000000000004,3.6231575628947037,0.0,-12.00000000000003,-0.5875012804804713,0.0,0.0,-0.10312928832609813,0.0,0.0,0.0,70.0,255.0,255.0,255.0
657,32.85,3.593653701219434,0.0,-12.00000000000003,-0.5926514879092792,0.0,0.0,-0.10300656028996436,0.0,0.0,0.0,70.0,255.0,255.0,255.0
658,32.9,3.5638924141037758,0.0,-12.00000000000003,-0.5978019365094678,0.0,0.0,-0.1030347821580957,0.0,0.0,0.0,70.0,255.0,255.0,255.0
659,32.95,3.533873507568487,0.0,-12.00000000000003,-0.6029549661250888,0.0,0.0,-0.10300778147973588,0.0,0.0,0.0,70.0,255.0,255.0,255.0
660,33.0,3.503596917491267,0.0,-12.00000000000003,-0.6081027146574414,0.0,0.0,-0.1027306937295247,0.0,0.0,0.0,70.0,255.0,255.0,255.0
661,33.050000000000004,3.473063236102743,0.0,-12.00000000000003,-0.6132280354980413,0.0,0.0,-0.10209863317069967,0.0,0.0,0.0,70.0,255.0,255.0,255.0
662,33.1,3.4422741139414628,0.0,-12.00000000000003,-0.6183125779745113,0.0,0.0,-0.1011541752315992,0.0,0.0,0.0,70.0,255.0,255.0,255.0
663,33.15,3.411231978305292,0.0,-12.00000000000003,-0.6233434530212012,0.0,0.0,-0.10000519081816428,0.0,0.0,0.0,70.0,255.0,255.0,255.0
664,33.2,3.3799397686393426,0.0,-12.00000000000003,-0.6283130970563278,0.0,0.0,-0.09876471929723962,0.0,0.0,0.0,70.0,255.0,255.0,255.0
665,33.25,3.348400668599659,0.0,-12.00000000000003,-0.6332199249509252,0.0,0.0,-0.09755084200651076,0.0,0.0,0.0,70.0,255.0,255.0,255.0
666,33.300000000000004,3.31661777614425,0.0,-12.00000000000003,-0.6380681812569788,0.0,0.0,-0.09643515335060471,0.0,0.0,0.0,70.0,255.0,255.0,255.0
667,33.35,3.284593850473961,0.0,-12.00000000000003,-0.6428634402859856,0.0,0.0,-0.0954148739817029,0.0,0.0,0.0,70.0,255.0,255.0,255.0
668,33.4,3.2523314321156516,0.0,-12.00000000000003,-0.6476096686551491,0.0,0.0,-0.09446799769201597,0.0,0.0,0.0,70.0,255.0,255.0,255.0
669,33.45,3.219832883608446,0.0,-12.00000000000003,-0.6523102400551872,0.0,0.0,-0.0935790289766203,0.0,0.0,0.0,70.0,255.0,255.0,255.0
670,33.5,3.187100408110133,0.0,-12.00000000000003,-0.6569675715528112,0.0,0.0,-0.09271796621681538,0.0,0.0,0.0,70.0,255.0,255.0,255.0
671,33.550000000000004,3.154136126453165,0.0,-12.00000000000003,-0.6615820366768688,0.0,0.0,-0.09186797953537607,0.0,0.0,0.0,70.0,255.0,255.0,255.0
672,33.6,3.120942204442446,0.0,-12.00000000000003,-0.6661543695063488,0.0,0.0,-0.09106455727918572,0.0,0.0,0.0,70.0,255.0,255.0,255.0
673,33.65,3.0875206895025302,0.0,-12.00000000000003,-0.6706884924047873,0.0,0.0,-0.09036375081348247,0.0,0.0,0.0,70.0,255.0,255.0,255.0
674,33.7,3.0538733552019672,0.0,-12.00000000000003,-0.675190744587697,0.0,0.0,-0.08980625104362261,0.0,0.0,0.0,70.0,255.0,255.0,255.0
675,33.75,3.0200016150437605,0.0,-12.00000000000003,-0.6796691175091496,0.0,0.0,-0.0894292278586839,0.0,0.0,0.0,70.0,255.0,255.0,255.0
676,33.800000000000004,2.9859064434510523,0.0,-12.00000000000003,-0.6841336673735654,0.0,0.0,-0.08924052757617318,0.0,0.0,0.0,70.0,255.0,255.0,255.0
677,33.85,2.951588248306404,0.0,-12.00000000000003,-0.6885931702667669,0.0,0.0,-0.08916605774040853,0.0,0.0,0.0,70.0,255.0,255.0,255.0
678,33.9,2.9170471264243756,0.0,-12.00000000000003,-0.6930502731476063,0.0,0.0,-0.08907615989230955,0.0,0.0,0.0,70.0,255.0,255.0,255.0
679,33.95,2.8822832209916434,0.0,-12.00000000000003,-0.6975007862559979,0.0,0.0,-0.08883699249002674,0.0,0.0,0.0,70.0,255.0,255.0,255.0
680,34.0,2.847297047798776,0.0,-12.00000000000003,-0.7019339723966089,0.0,0.0,-0.08832111302501389,0.0,0.0,0.0,70.0,255.0,255.0,255.0
681,34.050000000000004,2.8120898237519825,0.0,-12.00000000000003,-0.7063328975584993,0.0,0.0,-0.0874693973398788,0.0,0.0,0.0,70.0,255.0,255.0,255.0
682,34.1,2.776663758042926,0.0,-12.00000000000003,-0.7106809121305968,0.0,0.0,-0.08635568728361243,0.0,0.0,0.0,70.0,255.0,255.0,255.0
683,34.15,2.741021732538923,0.0,-12.00000000000003,-0.7149684662868605,0.0,0.0,-0.08512797325286314,0.0,0.0,0.0,70.0,255.0,255.0,255.0
684,34.2,2.70516691141424,0.0,-12.00000000000003,-0.7191937094558831,0.0,0.0,-0.08394526617565568,0.0,0.0,0.0,70.0,255.0,255.0,255.0
685,34.25,2.6691023615933345,0.0,-12.00000000000003,-0.7233629929044261,0.0,0.0,-0.08297433868982296,0.0,0.0,0.0,70.0,255.0,255.0,255.0
686,34.300000000000004,2.632830612123797,0.0,-12.00000000000003,-0.7274911433248654,0.0,0.0,-0.08230137024423101,0.0,0.0,0.0,70.0,255.0,255.0,255.0
687,34.35,2.596353247260848,0.0,-12.00000000000003,-0.7315931299288492,0.0,0.0,-0.0818475567613497,0.0,0.0,0.0,70.0,255.0,255.0,255.0
688,34.4,2.5596712991309123,0.0,-12.00000000000003,-0.7356758990010004,0.0,0.0,-0.08145642261996322,0.0,0.0,0.0,70.0,255.0,255.0,255.0
689,34.45,2.522785657360748,0.0,-12.00000000000003,-0.7397387721908455,0.0,0.0,-0.08097485656013426,0.0,0.0,0.0,70.0,255.0,255.0,255.0
690,34.5,2.4856974219118277,0.0,-12.00000000000003,-0.7437733846570138,0.0,0.0,-0.08024157883599337,0.0,0.0,0.0,70.0,255.0,255.0,255.0
691,34.550000000000004,2.4484083188950465,0.0,-12.00000000000003,-0.7477629300744448,0.0,0.0,-0.07917854825731929,0.0,0.0,0.0,70.0,255.0,255.0,255.0
692,34.6,2.4109211289043833,0.0,-12.00000000000003,-0.7516912394827457,0.0,0.0,-0.07789678963359137,0.0,0.0,0.0,70.0,255.0,255.0,255.0
693,34.65,2.373239194946772,0.0,-12.00000000000003,-0.755552609037804,0.0,0.0,-0.07660363230379552,0.0,0.0,0.0,70.0,255.0,255.0,255.0
694,34.7,2.335365868000603,0.0,-12.00000000000003,-0.7593516027131253,0.0,0.0,-0.07550188101048683,0.0,0.0,0.0,70.0,255.0,255.0,255.0
695,34.75,2.2973040346754594,0.0,-12.00000000000003,-0.7631027971388527,0.0,0.0,-0.07479929934608442,0.0,0.0,0.0,70.0,255.0,255.0,255.0
696,34.800000000000004,2.2590555882867176,0.0,-12.00000000000003,-0.7668315326477337,0.0,0.0,-0.07459152297419891,0.0,0.0,0.0,70.0,255.0,255.0,255.0
697,34.85,2.220620881410686,0.0,-12.00000000000003,-0.7705619494362725,0.0,0.0,-0.0747208091801177,0.0,0.0,0.0,70.0,255.0,255.0,255.0
698,34.9,2.1819993933430903,0.0,-12.00000000000003,-0.7743036135657455,0.0,0.0,-0.0748926845278941,0.0,0.0,0.0,70.0,255.0,255.0,255.0
699,34.95,2.1431905200541115,0.0,-12.00000000000003,-0.778051217889062,0.0,0.0,-0.07481155879163204,0.0,0.0,0.0,70.0,255.0,255.0,255.0
700,35.0,2.104194271554184,0.0,-12.00000000000003,-0.7817847694449087,0.0,0.0,-0.07417726107545874,0.0,0.0,0.0,70.0,255.0,255.0,255.0
701,35.050000000000004,2.0650120431096206,0.0,-12.00000000000003,-0.7854689439966078,0.0,0.0,-0.0728482735997682,0.0,0.0,0.0,70.0,255.0,255.0,255.0
702,35.1,2.0256473771545234,0.0,-12.00000000000003,-0.7890695968048855,0.0,0.0,-0.07102715313334063,0.0,0.0,0.0,70.0,255.0,255.0,255.0
703,35.15,1.986105083429132,0.0,-12.00000000000003,-0.7925716593099419,0.0,0.0,-0.06909928925713515,0.0,0.0,0.0,70.0,255.0,255.0,255.0
704,35.2,1.9463902112235292,0.0,-12.00000000000003,-0.795979525730599,0.0,0.0,-0.06745123114233476,0.0,0.0,0.0,70.0,255.0,255.0,255.0
705,35.25,1.9065071308560722,0.0,-12.00000000000003,-0.7993167824241754,0.0,0.0,-0.06646760040853739,0.0,0.0,0.0,70.0,255.0,255.0,255.0
706,35.300000000000004,1.8664585329811116,0.0,-12.00000000000003,-0.8026262857714528,0.0,0.0,-0.0663357555878763,0.0,0.0,0.0,70.0,255.0,255.0,255.0
707,35.35,1.8262445022789269,0.0,-12.00000000000003,-0.805950357982963,0.0,0.0,-0.06684069483635646,0.0,0.0,0.0,70.0,255.0,255.0,255.0
708,35.4,1.7858634971828153,0.0,-12.00000000000003,-0.8093103552550884,0.0,0.0,-0.06755920273142646,0.0,0.0,0.0,70.0,255.0,255.0,255.0
709,35.45,1.745313466753418,0.0,-12.00000000000003,-0.8127062782561056,0.0,0.0,-0.06806416931970372,0.0,0.0,0.0,70.0,255.0,255.0,255.0
710,35.5,1.7045928693572048,0.0,-12.00000000000003,-0.8161167721870588,0.0,0.0,-0.06793238391094025,0.0,0.0,0.0,70.0,255.0,255.0,255.0
711,35.550000000000004,1.6637017895347121,0.0,-12.00000000000003,-0.8194995166471997,0.0,0.0,-0.06694884390969769,0.0,0.0,0.0,70.0,255.0,255.0,255.0
712,35.6,1.6226429176924848,0.0,-12.00000000000003,-0.8228116565780286,0.0,0.0,-0.06530088337211026,0.0,0.0,0.0,70.0,255.0,255.0,255.0
713,35.65,1.5814206238769093,0.0,-12.00000000000003,-0.8260296049844107,0.0,0.0,-0.06337308396526797,0.0,0.0,0.0,70.0,255.0,255.0,255.0
714,35.7,1.5400399571940437,0.0,-12.00000000000003,-0.8291489649745554,0.0,0.0,-0.0615519517183305,0.0,0.0,0.0,70.0,255.0,255.0,255.0
715,35.75,1.4985057273794538,0.0,-12.00000000000003,-0.8321848001562437,0.0,0.0,-0.06022281732800394,0.0,0.0,0.0,70.0,255.0,255.0,255.0
716,35.800000000000004,1.4568214771784194,0.0,-12.00000000000003,-0.8351712467073558,0.0,0.0,-0.05958821609359788,0.0,0.0,0.0,70.0,255.0,255.0,255.0
717,35.85,1.4149886027087182,0.0,-12.00000000000003,-0.8381436217656035,0.0,0.0,-0.05950672738632701,0.0,0.0,0.0,70.0,255.0,255.0,255.0
718,35.9,1.373007115001859,0.0,-12.00000000000003,-0.8411219194459885,0.0,0.0,-0.05967834485649526,0.0,0.0,0.0,70.0,255.0,255.0,255.0
719,35.95,1.3308764107641193,0.0,-12.00000000000003,-0.8441114562512531,0.0,0.0,-0.05980765084625528,0.0,0.0,0.0,70.0,255.0,255.0,255.0
720,36.0,1.2885959693767337,0.0,-12.00000000000003,-0.847102684530614,0.0,0.0,-0.05960040272137146,0.0,0.0,0.0,70.0,255.0,255.0,255.0
721,36.050000000000004,1.246166142311058,0.0,-12.00000000000003,-0.8500714965233902,0.0,0.0,-0.05889894439743415,0.0,0.0,0.0,70.0,255.0,255.0,255.0
722,36.1,1.2035888197243947,0.0,-12.00000000000003,-0.8529925789703574,0.0,0.0,-0.0577985474089715,0.0,0.0,0.0,70.0,255.0,255.0,255.0
723,36.15,1.1608668844140222,0.0,-12.00000000000003,-0.8558513512642874,0.0,0.0,-0.05650635712068919,0.0,0.0,0.0,70.0,255.0,255.0,255.0
724,36.2,1.118003684597966,0.0,-12.00000000000003,-0.8586432146824263,0.0,0.0,-0.0552245311434163,0.0,0.0,0.0,70.0,255.0,255.0,255.0
725,36.25,1.0750025629457796,0.0,-12.00000000000003,-0.861373804378629,0.0,0.0,-0.05415953449067201,0.0,0.0,0.0,70.0,255.0,255.0,255.0
726,36.300000000000004,1.031866304160103,0.0,-12.00000000000003,-0.8640591681314935,0.0,0.0,-0.05342206692365847,0.0,0.0,0.0,70.0,255.0,255.0,255.0
727,36.35,0.9885966461326302,0.0,-12.00000000000003,-0.8667160110709948,0.0,0.0,-0.05293544661411076,0.0,0.0,0.0,70.0,255.0,255.0,255.0
728,36.4,0.9451947030530036,0.0,-12.00000000000003,-0.8693527127929046,0.0,0.0,-0.052540702184256105,0.0,0.0,0.0,70.0,255.0,255.0,255.0
729,36.45,0.9016613748533397,0.0,-12.00000000000003,-0.8719700812894204,0.0,0.0,-0.052087138332823635,0.0,0.0,0.0,70.0,255.0,255.0,255.0
730,36.5,0.8579976949240615,0.0,-12.00000000000003,-0.874561426626187,0.0,0.0,-0.05142150593623329,0.0,0.0,0.0,70.0,255.0,255.0,255.0
731,36.550000000000004,0.814205232190721,0.0,-12.00000000000003,-0.8771122318830438,0.0,0.0,-0.05046621448225874,0.0,0.0,0.0,70.0,255.0,255.0,255.0
732,36.6,0.7702864717357572,0.0,-12.00000000000003,-0.8796080480744128,0.0,0.0,-0.04930237009735938,0.0,0.0,0.0,70.0,255.0,255.0,255.0
733,36.65,0.7262444273832798,0.0,-12.00000000000003,-0.8820424688927797,0.0,0.0,-0.04808813017862512,0.0,0.0,0.0,70.0,255.0,255.0,255.0
